127.0.0.1 - - [14/Oct/2024:08:49:28 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Oct/2024:08:49:28 +0900] "GET /webPro/javascript/days10/ex01.html HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [14/Oct/2024:08:49:28 +0900] "GET /webPro/resources/cdn-main/example.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Oct/2024:08:49:28 +0900] "GET /webPro/resources/cdn-main/example.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Oct/2024:08:49:44 +0900] "GET /webPro/javascript/js_sample/sample/exam03.html HTTP/1.1" 200 2420
0:0:0:0:0:0:0:1 - - [14/Oct/2024:08:49:44 +0900] "GET /webPro/javascript/js_sample/sample/basic.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Oct/2024:08:49:44 +0900] "GET /webPro/javascript/js_sample/images/dog01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Oct/2024:08:49:44 +0900] "GET /webPro/javascript/js_sample/sample/basic.js HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [14/Oct/2024:08:49:44 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [14/Oct/2024:08:49:48 +0900] "GET /webPro/javascript/js_sample/images/dog01_big.jpg HTTP/1.1" 200 550801
0:0:0:0:0:0:0:1 - - [14/Oct/2024:08:49:51 +0900] "GET /webPro/javascript/js_sample/images/dog02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Oct/2024:08:49:52 +0900] "GET /webPro/javascript/js_sample/images/dog03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Oct/2024:08:49:54 +0900] "GET /webPro/javascript/js_sample/images/dog04.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Oct/2024:08:49:56 +0900] "GET /webPro/javascript/js_sample/images/dog05.jpg HTTP/1.1" 304 -
